,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,Id,KitchenAbvGr,KitchenQual,LotArea,LotConfig,LotFrontage,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,CentralAir_N,CentralAir_Y,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,Street_Grvl,Street_Pave,Utilities_AllPub,Utilities_ELO,Utilities_NoSeWa,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,target1
43,938,0,0,3,0.0,3.0,3.0,280.0,491.0,2.0,4.0,1.0,0.0,3.0,167.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,308.0,1.0,3.0,1.0,3.0,1.0,1977.0,938,0,1.0,2.0,44,1,2.0,9200,1.0,68.0,0,20,1.0,0.0,2.0,0,7,0,6,5,2.0,0,0.0,1.0,3.0,4.0,8.0,0,5,938.0,145,1975,1980,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,130250
44,1150,0,0,3,0.0,3.0,1.0,179.0,506.0,5.0,4.0,1.0,0.0,2.0,465.0,2.0,2.0,0.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,300.0,1.0,3.0,2.0,3.0,5.0,1959.0,1150,0,1.0,4.0,45,1,2.0,7945,4.0,70.0,0,20,1.0,0.0,5.0,0,5,0,6,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1150.0,0,1959,1959,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,141000
45,1752,0,0,2,4.0,3.0,1.0,456.0,0.0,6.0,1.0,1.0,0.0,4.0,1296.0,2.0,2.0,4.0,0,2.0,4.0,4.0,4.0,4.0,1,2.0,2,7.0,576.0,2.0,3.0,2.0,3.0,5.0,2005.0,1752,0,1.0,4.0,46,1,4.0,7658,4.0,61.0,0,120,1.0,412.0,6.0,0,2,82,5,9,2.0,0,0.0,1.0,3.0,4.0,8.0,0,6,1752.0,196,2005,2005,2010,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,319900
46,1518,631,0,1,0.0,3.0,1.0,1351.0,0.0,6.0,1.0,1.0,0.0,4.0,83.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,5.0,1,2.0,1,7.0,670.0,2.0,3.0,2.0,3.0,5.0,2003.0,2149,1,1.0,4.0,47,1,3.0,12822,1.0,48.0,0,50,1.0,0.0,6.0,0,8,43,5,7,2.0,0,0.0,1.0,1.0,0.0,8.0,198,6,1434.0,168,2003,2003,2009,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,239686
47,1656,0,0,3,0.0,3.0,3.0,24.0,0.0,6.0,1.0,0.0,0.0,3.0,1632.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,826.0,3.0,3.0,2.0,3.0,5.0,2006.0,1656,0,1.0,4.0,48,1,3.0,11096,4.0,84.0,0,20,3.0,0.0,6.0,0,7,146,5,8,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,1656.0,0,2006,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,249700
48,736,716,0,2,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,736.0,2.0,2.0,4.0,102,2.0,2.0,1.0,1.0,0.0,0,0.0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,1452,0,1.0,3.0,49,3,2.0,4456,4.0,33.0,0,190,0.0,0.0,1.0,0,6,0,5,4,1.0,0,0.0,1.0,1.0,5.0,6.0,0,8,736.0,0,1920,2008,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,113000
49,955,0,0,3,0.0,3.0,1.0,763.0,0.0,4.0,1.0,1.0,0.0,2.0,192.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,386.0,1.0,3.0,1.0,3.0,5.0,1966.0,955,0,1.0,4.0,50,1,2.0,7742,4.0,66.0,0,20,1.0,0.0,4.0,0,1,0,7,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,955.0,0,1966,1966,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,127000
50,794,676,0,3,0.0,3.0,3.0,182.0,0.0,6.0,1.0,0.0,1.0,3.0,612.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,2.0,2,7.0,388.0,2.0,3.0,3.0,3.0,5.0,1997.0,1470,0,1.0,3.0,51,1,2.0,13869,0.0,68.0,0,60,1.0,0.0,6.0,0,7,75,6,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,794.0,0,1997,1997,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,177000
51,816,0,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,816.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,1,2.0,1,7.0,528.0,2.0,3.0,1.0,3.0,1.0,1985.0,1176,0,1.0,2.0,52,1,2.0,6240,4.0,52.0,360,50,0.0,0.0,1.0,400,9,0,6,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,816.0,112,1934,1950,2006,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,114500
52,816,0,0,2,2.0,3.0,4.0,104.0,712.0,2.0,6.0,1.0,0.0,3.0,0.0,8.0,2.0,4.0,0,2.0,1.0,2.0,2.0,0.0,0,1.0,1,7.0,516.0,2.0,3.0,1.0,3.0,2.0,1963.0,816,0,1.0,2.0,53,1,2.0,8472,0.0,110.0,0,90,0.0,0.0,2.0,0,5,0,5,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,816.0,106,1963,1963,2010,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,110000
53,1842,0,0,0,0.0,3.0,4.0,1810.0,0.0,6.0,1.0,2.0,0.0,4.0,32.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,1.0,0,7.0,894.0,3.0,3.0,3.0,3.0,5.0,1981.0,1842,1,1.0,3.0,54,1,3.0,50271,4.0,68.0,0,20,1.0,0.0,6.0,0,11,72,5,9,2.0,0,0.0,7.0,1.0,4.0,8.0,0,5,1842.0,857,1981,1987,2006,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,385000
54,1360,0,0,3,0.0,3.0,1.0,384.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,1.0,1,5.0,572.0,2.0,3.0,1.0,3.0,1.0,1962.0,1360,0,1.0,2.0,55,1,2.0,7134,4.0,60.0,0,80,1.0,0.0,5.0,0,2,50,5,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,384.0,0,1955,1955,2007,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,130000
55,1425,0,407,3,0.0,3.0,1.0,490.0,0.0,4.0,1.0,0.0,0.0,2.0,935.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,1,1.0,2,7.0,576.0,2.0,3.0,2.0,3.0,5.0,1964.0,1425,0,1.0,3.0,56,1,2.0,10175,4.0,100.0,0,20,1.0,272.0,4.0,0,7,0,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,1425.0,0,1964,1964,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,180500
56,983,756,0,3,3.0,3.0,1.0,649.0,0.0,6.0,1.0,1.0,0.0,3.0,321.0,2.0,2.0,4.0,0,2.0,3.0,3.0,3.0,0.0,0,2.0,2,7.0,480.0,2.0,3.0,3.0,3.0,5.0,1999.0,1739,1,1.0,4.0,57,1,3.0,2645,4.0,24.0,0,160,3.0,456.0,6.0,0,8,0,5,8,2.0,0,0.0,1.0,1.0,0.0,8.0,0,7,970.0,115,1999,2000,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,172500
57,860,860,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,860.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,565.0,2.0,3.0,2.0,3.0,5.0,2004.0,1720,1,1.0,4.0,58,1,3.0,11645,0.0,89.0,0,60,1.0,0.0,1.0,0,8,70,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,860.0,0,2004,2004,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,196500
58,1426,1519,0,3,0.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1410.0,2.0,2.0,4.0,37,2.0,4.0,0.0,0.0,4.0,1,2.0,3,7.0,641.0,3.0,3.0,3.0,3.0,3.0,2006.0,2945,1,1.0,4.0,59,1,3.0,13682,1.0,66.0,0,60,1.0,1031.0,1.0,0,10,0,5,10,2.0,0,0.0,1.0,3.0,5.0,6.0,0,10,1410.0,192,2006,2006,2006,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,438780
59,780,0,0,2,0.0,3.0,3.0,632.0,0.0,5.0,1.0,0.0,0.0,2.0,148.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,352.0,1.0,3.0,1.0,3.0,1.0,1973.0,780,0,1.0,4.0,60,1,2.0,7200,4.0,60.0,0,20,1.0,0.0,5.0,0,1,0,7,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,4,780.0,196,1972,1972,2008,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,124900
60,1158,0,0,3,0.0,3.0,1.0,941.0,0.0,5.0,1.0,1.0,0.0,3.0,217.0,5.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,2.0,1,7.0,576.0,2.0,3.0,1.0,3.0,1.0,2006.0,1158,1,1.0,4.0,61,1,3.0,13072,4.0,63.0,0,20,1.0,0.0,5.0,0,5,50,5,6,2.0,0,0.0,1.0,1.0,5.0,6.0,0,5,1158.0,0,2004,2004,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,158000
61,581,530,0,3,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,530.0,2.0,2.0,4.0,144,2.0,2.0,0.0,0.0,0.0,0,0.0,1,7.0,288.0,1.0,3.0,1.0,3.0,1.0,1935.0,1111,0,1.0,2.0,62,1,1.0,7200,4.0,60.0,0,75,0.0,0.0,1.0,0,3,0,7,5,1.0,0,0.0,1.0,1.0,4.0,8.0,0,6,530.0,0,1920,1996,2007,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,101000
62,1370,0,0,2,4.0,4.0,2.0,24.0,0.0,6.0,1.0,0.0,0.0,3.0,1346.0,2.0,2.0,4.0,0,2.0,3.0,4.0,4.0,4.0,1,2.0,2,7.0,484.0,2.0,3.0,2.0,3.0,5.0,2006.0,1370,0,1.0,4.0,63,1,3.0,6442,4.0,44.0,0,120,1.0,178.0,6.0,0,10,49,5,8,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1370.0,120,2006,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,202500
63,902,808,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,576.0,6.0,1.0,4.0,64,2.0,2.0,0.0,0.0,0.0,0,0.0,2,7.0,480.0,2.0,3.0,1.0,3.0,1.0,1990.0,1710,0,1.0,3.0,64,1,2.0,10300,4.0,50.0,0,70,0.0,0.0,1.0,0,4,11,6,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,9,576.0,12,1921,1950,2010,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,140000
64,1057,977,0,3,0.0,3.0,1.0,739.0,0.0,6.0,1.0,1.0,0.0,3.0,318.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,2.0,2,7.0,645.0,2.0,3.0,2.0,3.0,5.0,1998.0,2034,1,1.0,4.0,65,1,3.0,9375,4.0,68.0,0,60,1.0,573.0,6.0,0,2,36,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,8,1057.0,576,1997,1998,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,219500
65,1143,1330,0,4,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1143.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,852.0,3.0,3.0,2.0,3.0,3.0,2004.0,2473,1,1.0,4.0,66,1,3.0,9591,4.0,76.0,0,60,1.0,344.0,1.0,0,10,151,5,8,2.0,0,0.0,1.0,1.0,4.0,8.0,0,9,1143.0,192,2004,2005,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,317000
66,2207,0,0,3,0.0,3.0,4.0,912.0,0.0,6.0,1.0,1.0,0.0,3.0,1035.0,3.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,1,1.0,2,5.0,576.0,2.0,3.0,2.0,3.0,5.0,1970.0,2207,0,1.0,2.0,67,1,2.0,19900,4.0,68.0,0,20,1.0,287.0,6.0,0,7,0,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,1947.0,301,1970,1989,2010,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,180000
67,1479,0,0,3,0.0,3.0,3.0,1013.0,0.0,6.0,1.0,1.0,0.0,3.0,440.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,558.0,2.0,3.0,2.0,3.0,5.0,2003.0,1479,0,1.0,4.0,68,1,3.0,10665,4.0,72.0,0,20,1.0,167.0,6.0,0,6,29,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,1453.0,144,2003,2003,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,226000
68,747,0,0,2,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,747.0,0.0,2.0,4.0,0,3.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,220.0,1.0,3.0,1.0,3.0,5.0,1945.0,747,0,1.0,2.0,69,1,2.0,4608,0.0,47.0,0,30,0.0,0.0,1.0,0,6,0,6,4,2.0,0,0.0,1.0,1.0,4.0,8.0,0,4,747.0,0,1945,1950,2010,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,80000
69,1304,983,0,3,0.0,3.0,1.0,603.0,0.0,4.0,1.0,0.0,0.0,2.0,701.0,2.0,2.0,4.0,114,2.0,3.0,0.0,0.0,3.0,1,1.0,2,7.0,667.0,2.0,3.0,3.0,3.0,5.0,1953.0,2287,0,2.0,2.0,70,1,2.0,15593,0.0,81.0,0,50,1.0,0.0,4.0,0,7,21,4,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,1304.0,0,1953,1953,2006,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,225000
70,2223,0,0,3,0.0,3.0,4.0,1880.0,0.0,5.0,1.0,1.0,0.0,3.0,343.0,2.0,2.0,4.0,0,3.0,2.0,0.0,0.0,4.0,2,1.0,2,7.0,516.0,2.0,3.0,3.0,3.0,5.0,1973.0,2223,0,1.0,4.0,71,1,2.0,13651,4.0,95.0,0,20,1.0,1115.0,5.0,0,2,0,6,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,8,2223.0,300,1973,1973,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,244000
71,845,0,0,2,0.0,3.0,1.0,565.0,0.0,5.0,1.0,1.0,0.0,2.0,280.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,360.0,2.0,3.0,1.0,3.0,1.0,1987.0,845,0,1.0,2.0,72,1,2.0,7599,0.0,69.0,0,20,1.0,0.0,5.0,0,6,0,6,4,2.0,0,0.0,1.0,1.0,4.0,8.0,0,4,845.0,0,1982,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,129500
72,885,833,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,832.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,2.0,2,7.0,427.0,2.0,3.0,3.0,3.0,5.0,1998.0,1718,1,1.0,3.0,73,1,2.0,10141,0.0,74.0,0,60,1.0,40.0,1.0,0,12,94,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,291,7,832.0,0,1998,1998,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,185000
73,1086,0,0,3,0.0,3.0,1.0,320.0,362.0,5.0,4.0,1.0,0.0,2.0,404.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,490.0,2.0,3.0,1.0,3.0,5.0,1989.0,1086,0,1.0,3.0,74,1,2.0,10200,4.0,85.0,0,20,1.0,104.0,5.0,0,5,0,7,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1086.0,0,1954,2003,2010,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,144900
74,840,765,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,840.0,2.0,2.0,4.0,202,3.0,3.0,0.0,0.0,0.0,0,1.0,2,7.0,379.0,1.0,3.0,1.0,3.0,1.0,1915.0,1605,0,1.0,3.0,75,2,2.0,5790,0.0,60.0,0,50,0.0,0.0,1.0,0,5,0,6,3,2.0,0,0.0,1.0,2.0,4.0,8.0,0,8,840.0,0,1915,1950,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,107400
75,526,462,0,2,3.0,3.0,4.0,462.0,0.0,6.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,4.0,0,2.0,2.0,3.0,3.0,0.0,0,1.0,1,7.0,297.0,1.0,3.0,1.0,3.0,3.0,1973.0,988,0,1.0,2.0,76,1,2.0,1596,4.0,21.0,0,180,0.0,0.0,6.0,0,11,101,5,4,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,462.0,120,1973,1973,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,91000
76,952,0,0,2,0.0,3.0,1.0,228.0,0.0,5.0,1.0,0.0,0.0,2.0,724.0,2.0,2.0,0.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,283.0,1.0,3.0,1.0,3.0,1.0,1956.0,952,0,1.0,4.0,77,1,2.0,8475,4.0,68.0,0,20,1.0,0.0,5.0,0,4,0,7,4,2.0,0,0.0,1.0,1.0,4.0,8.0,0,4,952.0,0,1956,1956,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,135750
77,1072,213,0,2,0.0,3.0,1.0,336.0,41.0,4.0,6.0,1.0,0.0,2.0,295.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,5.0,240.0,1.0,3.0,1.0,3.0,1.0,1948.0,1285,0,1.0,2.0,78,1,2.0,8635,4.0,50.0,0,50,0.0,0.0,4.0,0,1,0,5,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,672.0,0,1948,2001,2008,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,127000
78,1768,0,0,4,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1768.0,2.0,2.0,4.0,0,2.0,2.0,2.0,2.0,0.0,0,1.0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,1768,0,1.0,2.0,79,2,2.0,10778,4.0,72.0,0,90,1.0,0.0,1.0,0,4,0,5,4,2.0,0,0.0,1.0,3.0,4.0,8.0,0,8,1768.0,0,1968,1968,2010,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,136500
79,682,548,0,2,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,440.0,2.0,2.0,4.0,128,2.0,2.0,0.0,0.0,0.0,0,2.0,1,7.0,440.0,2.0,3.0,1.0,3.0,1.0,1966.0,1230,1,1.0,3.0,80,1,2.0,10440,0.0,60.0,0,50,0.0,0.0,1.0,0,5,0,6,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,440.0,74,1910,1981,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,110000
80,1182,960,0,4,0.0,3.0,1.0,448.0,0.0,3.0,1.0,0.0,0.0,3.0,448.0,2.0,2.0,4.0,0,3.0,2.0,0.0,0.0,4.0,1,1.0,2,7.0,509.0,1.0,3.0,3.0,3.0,5.0,1968.0,2142,1,1.0,2.0,81,1,3.0,13000,0.0,100.0,0,60,1.0,576.0,3.0,0,6,72,6,6,2.0,0,0.0,1.0,1.0,4.0,8.0,252,8,896.0,0,1968,1968,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,193500
81,1337,0,0,2,4.0,4.0,1.0,1201.0,0.0,6.0,1.0,1.0,0.0,4.0,36.0,2.0,2.0,4.0,0,3.0,2.0,4.0,4.0,0.0,0,2.0,2,7.0,405.0,2.0,3.0,3.0,3.0,5.0,1998.0,1337,0,1.0,4.0,82,1,2.0,4500,2.0,32.0,0,120,0.0,443.0,6.0,0,3,199,5,6,2.0,0,0.0,1.0,3.0,4.0,8.0,0,5,1237.0,0,1998,1998,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,153500
82,1563,0,0,3,0.0,3.0,1.0,33.0,0.0,6.0,1.0,0.0,0.0,3.0,1530.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,1,2.0,2,7.0,758.0,3.0,3.0,2.0,3.0,5.0,2007.0,1563,0,1.0,4.0,83,1,3.0,10206,4.0,78.0,0,20,1.0,468.0,6.0,0,10,99,5,8,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1563.0,144,2007,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,245000
83,1065,0,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1065.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,461.0,2.0,3.0,1.0,3.0,1.0,1974.0,1065,1,1.0,3.0,84,1,2.0,8892,4.0,80.0,0,20,1.0,66.0,1.0,0,7,0,5,5,2.0,0,0.0,1.0,1.0,4.0,0.0,0,6,1065.0,74,1960,1960,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,126500
84,804,670,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,384.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,2.0,2,7.0,400.0,2.0,3.0,3.0,3.0,3.0,1995.0,1474,1,1.0,3.0,85,1,2.0,8530,4.0,68.0,0,80,1.0,22.0,1.0,700,5,72,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,384.0,120,1995,1996,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,168500
85,1301,1116,0,4,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1288.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,3.0,1,1.0,2,7.0,462.0,2.0,3.0,1.0,3.0,5.0,1991.0,2417,1,1.0,4.0,86,1,3.0,16059,0.0,121.0,0,60,1.0,284.0,1.0,0,4,82,5,8,2.0,0,0.0,1.0,3.0,4.0,8.0,0,9,1288.0,127,1991,1992,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,260000
86,684,876,0,3,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,684.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,400.0,2.0,3.0,3.0,3.0,3.0,2005.0,1560,1,1.0,4.0,87,1,3.0,11911,4.0,122.0,0,60,1.0,0.0,1.0,0,3,38,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,684.0,100,2005,2005,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,174000
87,612,612,0,2,4.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,612.0,2.0,2.0,4.0,0,2.0,3.0,4.0,4.0,0.0,0,2.0,2,7.0,528.0,2.0,3.0,2.0,3.0,1.0,2009.0,1224,1,1.0,4.0,88,1,3.0,3951,0.0,40.0,0,160,3.0,76.0,1.0,0,6,234,5,6,2.0,0,0.0,1.0,1.0,5.0,6.0,0,4,612.0,0,2009,2009,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,164500
